banheiros;quartos;andar;area;suites;aluguel;custo;condo_iptu;vagas;nao_mobiliado;animal;arm_coz;arm_quar;box;arm_ban;sol_man;silencio;novo;luz;sol_tar;vista_livre;chuveiro_ele;tomada_nova;gas_enc;porteiro;elevador;salao_fest;piscina;churrasqueira;metro;esp_gourmet;quadra;academia;hipercentro;zona_sul;zona_norte;zona_leste;zona_oeste;apartamento;casa;latitude;longitude
2;2;1;70;1;1200;1610;394;2;1;0;1;1;1;1;0;1;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,877454;-44,00331
2;2;1;51;0;1200;1607;391;1;1;0;0;0;1;0;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,8855469;-43,9344203
1;2;1;60;0;1300;1601;283;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;-19,9622645;-43,9655979
1;2;2;48;0;1400;1601;182;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,97466;-43,9794029
1;2;2;48;0;1400;1601;182;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,97466;-43,9794029
2;3;2;83;1;1311;1599;270;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,920323;-43,980808
2;3;1;98;1;1200;1599;383;1;1;1;1;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,9103615;-43,9701704
1;2;6;47;0;1157;1598;425;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;-19,9403787;-43,9847521
1;2;2;60;0;1300;1598;280;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;-19,904574;-43,979579
1;1;6;28;1;799;1595;785;1;0;0;0;1;1;0;0;1;1;1;0;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;-19,8618371;-43,9512408
2;2;2;112;1;1500;1590;70;0;1;1;1;1;0;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,8816611;-43,9258122
1;2;2;45;0;1300;1588;270;1;1;1;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8722919;-43,9526912
1;2;6;53;0;896;1587;679;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;-19,8933771;-43,9092024
2;2;4;57;1;1264;1586;305;1;1;1;1;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8758067;-43,9901683
1;2;0;98;0;1500;1583;58;0;1;0;1;0;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;-19,9094492;-43,9070627
2;2;1;65;0;1320;1583;245;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8752615;-43,9977602
1;2;4;62;0;1400;1579;160;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;-19,9010524;-43,9157162
1;1;13;57;1;1100;1579;464;0;0;1;1;1;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,924326;-43,9378227
1;1;1;25;1;1013;1577;550;1;0;1;1;1;1;0;0;0;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8629484;-43,9554346
1;2;1;50;0;1300;1575;257;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,9049732;-43,9221039
1;1;2;23;1;927;1574;634;1;0;1;1;1;1;0;0;0;1;1;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;-19,8559385;-43,9763397
1;1;3;25;1;799;1569;759;0;0;0;0;1;1;0;1;1;1;1;0;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;-19,8618371;-43,9512408
1;2;2;68;0;1200;1568;352;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;-19,9078746;-43,9067488
2;2;3;78;1;1300;1568;250;2;1;1;0;0;1;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;-19,843397;-43,936817
1;2;4;47;0;1300;1568;250;1;1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8562728;-43,9435435
1;2;1;65;0;1200;1566;350;0;1;0;1;1;1;1;0;1;1;0;1;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;-19,9161764;-43,9941691
1;3;2;90;0;1200;1566;350;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9352868;-43,9669757
1;3;0;66;0;1525;1566;15;0;1;1;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;-19,8647771;-43,9516526
1;1;0;28;1;1000;1564;550;1;0;0;1;1;1;1;0;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8629484;-43,9554346
1;2;6;53;0;850;1564;702;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;-19,8933771;-43,9092024
1;2;3;68;0;1200;1563;347;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;-19,915723;-43,947652
2;3;4;56;1;1200;1563;347;0;1;1;1;0;0;0;1;1;1;1;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;-19,9124773;-43,9344937
1;2;3;50;1;1300;1562;244;1;1;1;0;1;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;-19,8792298;-43,9298851
1;2;6;60;0;1192;1553;354;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9240217;-43,9372637
1;2;4;54;0;1280;1552;254;1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,8937578;-43,9972193
1;2;13;67;0;1100;1548;433;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;1;0;1;0;-19,87766;-43,9327251
1;2;1;75;0;1250;1547;280;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9228229;-43,9414621
2;2;2;70;1;1200;1547;331;1;1;0;1;1;1;1;1;1;0;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,8933501;-43,9979622
2;3;3;75;0;1200;1547;331;2;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;-19,9062557;-43,9407543
1;2;0;90;0;1520;1545;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;-19,8423572;-43,9753123
1;5;1;112;0;1460;1545;58;0;1;0;0;0;0;0;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;-19,8729556;-43,9526146
1;2;1;88;0;1150;1542;376;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,922423;-43,9471709
1;2;2;95;0;1150;1539;373;1;1;1;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;-19,9093784;-43,9480012
1;3;0;90;0;1380;1537;134;1;1;1;0;0;0;0;1;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;-19,9082889;-43,9750035
1;3;4;140;0;1319;1537;200;1;1;1;1;1;1;0;1;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,947079;-44,035825
1;2;4;45;0;1300;1537;219;1;0;1;1;1;0;0;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8658137;-43,9535675
1;2;2;55;0;1200;1533;317;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,8982281;-43,9246196
2;3;2;69;0;1200;1531;315;1;1;0;1;1;1;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8417243;-43,9778826
1;1;15;30;0;1200;1531;315;0;0;0;1;1;1;0;0;1;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;-19,9237755;-43,9450386
2;3;4;55;1;1200;1530;314;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,90941;-43,979558
1;2;6;70;0;1000;1527;513;1;1;1;1;1;0;1;0;1;0;0;0;1;0;0;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;-19,9068596;-43,9403445
1;2;2;59;0;1250;1527;260;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8850711;-43,9826865
1;3;3;60;0;1200;1525;309;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,9641181;-43,9665629
2;2;3;68;0;950;1524;561;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;-19,9159137;-43,9445178
1;1;7;40;0;1000;1523;509;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;-19,9681707;-43,9550586
2;3;3;100;1;1100;1520;405;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8765672;-43,9823518
1;1;3;30;1;1500;1520;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;-19,9212101;-43,9390799
1;1;5;27;1;1500;1520;0;0;1;1;0;1;0;0;1;1;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;-19,928404;-43,941862
1;1;1;22;1;1500;1520;0;1;0;0;0;1;1;0;1;0;0;1;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;-19,9160623;-43,9274696
1;1;1;22;1;1500;1520;0;1;0;0;0;1;1;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;-19,9198062;-43,9252648
1;3;1;95;0;1400;1519;100;0;1;1;1;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,8978511;-43,9199879
2;3;4;65;0;1200;1519;303;2;1;1;1;1;1;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;-19,9049948;-43,9436065
1;1;1;27;0;1167;1517;334;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;-19,928404;-43,941862
1;1;2;27;0;1167;1517;334;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;-19,928404;-43,941862
1;2;4;50;0;1200;1516;300;2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;-19,869303;-44,0072198
2;2;18;54;0;1100;1515;400;0;1;1;1;1;1;0;1;1;0;1;1;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;1;0;-19,899794;-43,969036
1;3;3;65;0;1250;1514;247;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8654603;-43,9452817
2;2;2;93;0;1100;1511;396;0;1;1;1;0;1;0;1;1;0;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,922423;-43,9471709
2;3;2;91;0;1088;1509;406;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,8963426;-43,9312678
1;2;2;70;0;1150;1506;340;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9428161;-43,9734494
2;3;4;58;0;1000;1502;488;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,9202183;-43,981873
2;3;3;68;1;1100;1502;387;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,9256088;-43,9074563
1;2;4;55;0;1017;1498;473;1;1;1;1;0;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;-19,8727132;-43,9902613
2;3;3;65;1;1200;1496;280;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8549776;-43,9563558
1;2;4;45;0;1200;1491;275;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,9027994;-43,977289
1;1;9;45;0;1100;1491;376;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9233115;-43,9425565
1;3;0;180;0;1300;1489;167;2;1;1;1;1;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;-19,9284329;-44,0553805
1;2;0;80;0;1110;1489;364;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,885011;-43,996715
2;3;4;82;2;1000;1488;474;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9715261;-43,9763776
1;2;3;50;0;1200;1477;261;2;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,86721;-43,9892782
2;3;3;60;1;1100;1475;360;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,9018869;-43,9294642
2;2;12;50;1;1000;1473;459;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,8787922;-43,9337311
1;1;1;70;0;1200;1473;257;1;1;1;0;0;0;0;1;1;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;-19,9032272;-43,9293177
1;1;7;20;1;960;1472;499;0;1;1;0;1;1;1;1;1;0;1;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;-19,8742552;-43,931253
1;1;6;20;1;960;1472;499;0;1;0;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;-19,8742552;-43,931253
1;1;6;20;1;960;1472;499;0;1;0;0;1;1;1;1;0;0;1;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;-19,8742552;-43,931253
1;1;11;45;0;832;1470;626;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9228112;-43,9403931
1;2;3;60;0;1250;1467;200;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,9514302;-43,9807883
1;3;1;170;0;1100;1467;352;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9472626;-43,971033
1;2;0;50;0;1200;1466;250;0;1;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;-19,9306154;-43,9956178
1;2;9;65;0;1100;1465;350;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;-19,9194286;-43,9402916
1;3;1;54;0;1100;1465;350;0;1;1;1;1;1;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;-19,8998331;-43,9155086
1;2;1;55;0;1300;1463;145;1;1;1;1;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9175012;-43,934546
1;3;3;60;0;1200;1463;247;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,9107082;-43,9780708
1;1;17;18;1;1100;1462;347;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;1;0;0;0;0;0;1;-19,9160104;-43,9410576
1;3;3;96;0;1100;1461;346;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;-19,9107657;-43,916662
1;1;21;30;0;1100;1459;344;0;0;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;1;-19,9160104;-43,9410576
1;2;1;40;0;1200;1458;242;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8761389;-43,996549
2;3;0;110;1;1350;1454;79;0;1;1;1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9156923;-43,9621468
2;3;0;100;1;1345;1453;83;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;-19,8734591;-43,9131899
1;3;0;45;0;1300;1449;127;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;-19,8996185;-43,9733386
1;2;3;75;0;1250;1447;180;1;1;0;1;1;1;1;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,8966885;-43,9989713
1;3;1;50;0;1200;1446;230;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;-19,9049948;-43,9436065
1;3;1;90;0;1200;1446;230;2;1;1;1;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8814823;-44,0092362
1;2;2;60;0;1130;1444;306;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,959279;-43,966782
2;3;1;60;1;1100;1441;326;1;1;1;0;0;1;1;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,966849;-43,9671058
1;2;1;45;0;1220;1437;200;0;0;1;1;1;1;1;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8650943;-43,9849146
1;3;2;83;0;1200;1436;220;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;-19,9116559;-43,9150341
1;2;2;48;0;1200;1432;216;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,8980303;-43,9975379
1;3;3;82;0;1100;1429;314;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,9641057;-43,9715701
1;3;1;40;0;1220;1427;190;1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;-19,9237493;-43,9114763
1;2;2;87;0;1000;1426;412;0;1;1;1;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8605492;-43,9574317
1;2;2;45;0;1100;1425;310;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1;0;0;1;0;0;1;0;-19,8656658;-44,0037697
2;2;2;55;0;1300;1423;105;2;1;1;1;1;0;1;1;1;0;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8899013;-43,9997557
2;2;2;65;1;1300;1418;100;1;1;1;1;1;1;0;1;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,9058427;-43,9622798
1;2;3;48;0;1200;1418;202;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,886435;-44,004272
2;3;0;88;0;1200;1417;195;0;1;1;1;0;1;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;-19,8833552;-43,9200947
1;2;3;48;0;1200;1417;201;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,886435;-44,004272
1;2;1;45;0;1200;1416;200;0;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8732801;-43,9872022
1;1;4;47;1;950;1415;452;0;0;1;1;1;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;-19,9187554;-43,9480833
1;3;2;85;0;1100;1415;300;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,887063;-43,9026632
1;1;3;25;0;1100;1415;300;0;0;1;1;1;1;1;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-19,9431673;-43,9499185
1;2;7;45;0;900;1412;500;1;1;1;1;1;1;0;1;0;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;-19,8788262;-43,9352492
1;2;3;46;1;1100;1409;294;0;1;1;1;1;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;-19,9166894;-43,9393526
2;3;2;56;1;1056;1407;336;2;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;-19,870035;-43,9332093
1;3;3;60;0;1080;1402;307;1;1;1;1;1;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,939239;-43,981138
1;3;4;68;0;1000;1402;388;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,9602005;-43,9828889
1;1;2;33;1;587;1398;803;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8559385;-43,9763397
1;3;1;90;0;1150;1396;230;2;1;1;1;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8814823;-44,0092362
1;3;2;68;0;1100;1395;280;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,9124975;-43,9918803
1;1;1;70;0;935;1394;446;1;1;1;1;0;1;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;0;0;1;0;-19,8808525;-43,9909796
1;2;4;80;0;1100;1392;277;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;-19,8744807;-43,9185491
1;2;2;67;0;1071;1389;303;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,9452329;-43,9843735
1;2;2;45;0;1210;1387;160;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8704607;-44,004799
1;3;3;65;0;1116;1386;260;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;-19,9318489;-43,9743688
1;3;2;60;0;1000;1384;370;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;-19,8759384;-43,9883731
2;3;2;100;1;1209;1376;150;0;0;1;1;1;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9312498;-43,9679126
1;2;0;90;0;1300;1374;50;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,930288;-43,970945
1;1;8;40;0;890;1371;469;0;1;0;1;1;0;1;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;-19,9202491;-43,9437906
1;3;2;90;0;1200;1370;154;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;-19,9164552;-43,9445632
1;2;1;48;0;1000;1369;355;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;-19,8713468;-43,9309176
1;1;1;30;1;1350;1368;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;-19,9132291;-43,9472556
1;1;2;30;1;1350;1368;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
1;1;1;30;1;1350;1368;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9132291;-43,9472556
